5.62E+00,4.46E+01,5.62E+00,4.46E+01,5.62E+00,4.46E+01,5.62E+00,4.46E+01,5.62E+00,4.46E+01
5.62E+00,4.63E+01,5.62E+00,4.63E+01,5.62E+00,4.63E+01,5.62E+00,4.63E+01,5.62E+00,4.63E+01
5.62E+00,4.79E+01,5.62E+00,4.79E+01,5.62E+00,4.79E+01,5.62E+00,4.79E+01,5.62E+00,4.79E+01
5.62E+00,4.96E+01,5.62E+00,4.96E+01,5.62E+00,4.96E+01,5.62E+00,4.96E+01,5.62E+00,4.96E+01
5.62E+00,5.12E+01,5.62E+00,5.12E+01,5.62E+00,5.12E+01,5.62E+00,5.12E+01,5.62E+00,5.12E+01
5.62E+00,5.29E+01,5.62E+00,5.29E+01,5.62E+00,5.29E+01,5.62E+00,5.29E+01,5.62E+00,5.29E+01
5.62E+00,5.45E+01,5.62E+00,5.45E+01,5.62E+00,5.45E+01,5.62E+00,5.45E+01,5.62E+00,5.45E+01
5.62E+00,5.62E+01,5.62E+00,5.62E+01,5.62E+00,5.62E+01,5.62E+00,5.62E+01,5.62E+00,5.62E+01
5.62E+00,5.78E+01,5.62E+00,5.78E+01,5.62E+00,5.78E+01,5.62E+00,5.78E+01,5.62E+00,5.78E+01
5.62E+00,5.95E+01,5.62E+00,5.95E+01,5.62E+00,5.95E+01,5.62E+00,5.95E+01,5.62E+00,5.95E+01
5.62E+00,6.11E+01,5.62E+00,6.11E+01,5.62E+00,6.11E+01,5.62E+00,6.11E+01,5.62E+00,6.11E+01
5.62E+00,6.28E+01,5.62E+00,6.28E+01,5.62E+00,6.28E+01,5.62E+00,6.28E+01,5.62E+00,6.28E+01
5.62E+00,6.44E+01,5.62E+00,6.44E+01,5.62E+00,6.44E+01,5.62E+00,6.44E+01,5.62E+00,6.44E+01
5.62E+00,6.61E+01,5.62E+00,6.61E+01,5.62E+00,6.61E+01,5.62E+00,6.61E+01,5.62E+00,6.61E+01
5.62E+00,6.77E+01,5.62E+00,6.77E+01,5.62E+00,6.77E+01,5.62E+00,6.77E+01,5.62E+00,6.77E+01
5.62E+00,6.94E+01,5.62E+00,6.94E+01,5.62E+00,6.94E+01,5.62E+00,6.94E+01,5.62E+00,6.94E+01
5.83E+00,2.15E+01,5.83E+00,2.15E+01,5.83E+00,2.15E+01,5.83E+00,2.15E+01,5.83E+00,2.15E+01
5.83E+00,2.32E+01,5.83E+00,2.32E+01,5.83E+00,2.32E+01,5.83E+00,2.32E+01,5.83E+00,2.32E+01
5.83E+00,2.48E+01,5.83E+00,2.48E+01,5.83E+00,2.48E+01,5.83E+00,2.48E+01,5.83E+00,2.48E+01
5.83E+00,2.65E+01,5.83E+00,2.65E+01,5.83E+00,2.65E+01,5.83E+00,2.65E+01,5.83E+00,2.65E+01
5.83E+00,2.81E+01,5.83E+00,2.81E+01,5.83E+00,2.81E+01,5.83E+00,2.81E+01,5.83E+00,2.81E+01
5.83E+00,2.98E+01,5.83E+00,2.98E+01,5.83E+00,2.98E+01,5.83E+00,2.98E+01,5.83E+00,2.98E+01
5.83E+00,3.14E+01,5.83E+00,3.14E+01,5.83E+00,3.14E+01,5.83E+00,3.14E+01,5.83E+00,3.14E+01
5.83E+00,3.31E+01,5.83E+00,3.31E+01,5.83E+00,3.31E+01,5.83E+00,3.31E+01,5.83E+00,3.31E+01
5.83E+00,3.47E+01,5.83E+00,3.47E+01,5.83E+00,3.47E+01,5.83E+00,3.47E+01,5.83E+00,3.47E+01
5.83E+00,3.64E+01,5.83E+00,3.64E+01,5.83E+00,3.64E+01,5.83E+00,3.64E+01,5.83E+00,3.64E+01
5.83E+00,3.80E+01,5.83E+00,3.80E+01,5.83E+00,3.80E+01,5.83E+00,3.80E+01,5.83E+00,3.80E+01
5.83E+00,3.97E+01,5.83E+00,3.97E+01,5.83E+00,3.97E+01,5.83E+00,3.97E+01,5.83E+00,3.97E+01
5.83E+00,4.13E+01,5.83E+00,4.13E+01,5.83E+00,4.13E+01,5.83E+00,4.13E+01,5.83E+00,4.13E+01
5.83E+00,4.30E+01,5.83E+00,4.30E+01,5.83E+00,4.30E+01,5.83E+00,4.30E+01,5.83E+00,4.30E+01
5.83E+00,4.46E+01,5.83E+00,4.46E+01,5.83E+00,4.46E+01,5.83E+00,4.46E+01,5.83E+00,4.46E+01
5.83E+00,4.63E+01,5.83E+00,4.63E+01,5.83E+00,4.63E+01,5.83E+00,4.63E+01,5.83E+00,4.63E+01
5.83E+00,4.79E+01,5.83E+00,4.79E+01,5.83E+00,4.79E+01,5.83E+00,4.79E+01,5.83E+00,4.79E+01
5.83E+00,4.96E+01,5.83E+00,4.96E+01,5.83E+00,4.96E+01,5.83E+00,4.96E+01,5.83E+00,4.96E+01
5.83E+00,5.12E+01,5.83E+00,5.12E+01,5.83E+00,5.12E+01,5.83E+00,5.12E+01,5.83E+00,5.12E+01
5.83E+00,5.29E+01,5.83E+00,5.29E+01,5.83E+00,5.29E+01,5.83E+00,5.29E+01,5.83E+00,5.29E+01
5.83E+00,5.45E+01,5.83E+00,5.45E+01,5.83E+00,5.45E+01,5.83E+00,5.45E+01,5.83E+00,5.45E+01
5.83E+00,5.62E+01,5.83E+00,5.62E+01,5.83E+00,5.62E+01,5.83E+00,5.62E+01,5.83E+00,5.62E+01
5.83E+00,5.78E+01,5.83E+00,5.78E+01,5.83E+00,5.78E+01,5.83E+00,5.78E+01,5.83E+00,5.78E+01
5.83E+00,5.95E+01,5.83E+00,5.95E+01,5.83E+00,5.95E+01,5.83E+00,5.95E+01,5.83E+00,5.95E+01
5.83E+00,6.11E+01,5.83E+00,6.11E+01,5.83E+00,6.11E+01,5.83E+00,6.11E+01,5.83E+00,6.11E+01
5.83E+00,6.28E+01,5.83E+00,6.28E+01,5.83E+00,6.28E+01,5.83E+00,6.28E+01,5.83E+00,6.28E+01
5.83E+00,6.44E+01,5.83E+00,6.44E+01,5.83E+00,6.44E+01,5.83E+00,6.44E+01,5.83E+00,6.44E+01
5.83E+00,6.61E+01,5.83E+00,6.61E+01,5.83E+00,6.61E+01,5.83E+00,6.61E+01,5.83E+00,6.61E+01
5.83E+00,6.77E+01,5.83E+00,6.77E+01,5.83E+00,6.77E+01,5.83E+00,6.77E+01,5.83E+00,6.77E+01
5.83E+00,6.94E+01,5.83E+00,6.94E+01,5.83E+00,6.94E+01,5.83E+00,6.94E+01,5.83E+00,6.94E+01
6.04E+00,2.15E+01,6.04E+00,2.15E+01,6.04E+00,2.15E+01,6.04E+00,2.15E+01,6.04E+00,2.15E+01
6.04E+00,2.32E+01,6.04E+00,2.32E+01,6.04E+00,2.32E+01,6.04E+00,2.32E+01,6.04E+00,2.32E+01
6.04E+00,2.48E+01,6.04E+00,2.48E+01,6.04E+00,2.48E+01,6.04E+00,2.48E+01,6.04E+00,2.48E+01
6.04E+00,2.65E+01,6.04E+00,2.65E+01,6.04E+00,2.65E+01,6.04E+00,2.65E+01,6.04E+00,2.65E+01
6.04E+00,2.81E+01,6.04E+00,2.81E+01,6.04E+00,2.81E+01,6.04E+00,2.81E+01,6.04E+00,2.81E+01
6.04E+00,2.98E+01,6.04E+00,2.98E+01,6.04E+00,2.98E+01,6.04E+00,2.98E+01,6.04E+00,2.98E+01
6.04E+00,3.14E+01,6.04E+00,3.14E+01,6.04E+00,3.14E+01,6.04E+00,3.14E+01,6.04E+00,3.14E+01
6.04E+00,3.31E+01,6.04E+00,3.31E+01,6.04E+00,3.31E+01,6.04E+00,3.31E+01,6.04E+00,3.31E+01
6.04E+00,3.47E+01,6.04E+00,3.47E+01,6.04E+00,3.47E+01,6.04E+00,3.47E+01,6.04E+00,3.47E+01
6.04E+00,3.64E+01,6.04E+00,3.64E+01,6.04E+00,3.64E+01,6.04E+00,3.64E+01,6.04E+00,3.64E+01
6.04E+00,3.80E+01,6.04E+00,3.80E+01,6.04E+00,3.80E+01,6.04E+00,3.80E+01,6.04E+00,3.80E+01
6.04E+00,3.97E+01,6.04E+00,3.97E+01,6.04E+00,3.97E+01,6.04E+00,3.97E+01,6.04E+00,3.97E+01
6.04E+00,4.13E+01,6.04E+00,4.13E+01,6.04E+00,4.13E+01,6.04E+00,4.13E+01,6.04E+00,4.13E+01
6.04E+00,4.30E+01,6.04E+00,4.30E+01,6.04E+00,4.30E+01,6.04E+00,4.30E+01,6.04E+00,4.30E+01
6.04E+00,4.46E+01,6.04E+00,4.46E+01,6.04E+00,4.46E+01,6.04E+00,4.46E+01,6.04E+00,4.46E+01
6.04E+00,4.63E+01,6.04E+00,4.63E+01,6.04E+00,4.63E+01,6.04E+00,4.63E+01,6.04E+00,4.63E+01
6.04E+00,4.79E+01,6.04E+00,4.79E+01,6.04E+00,4.79E+01,6.04E+00,4.79E+01,6.04E+00,4.79E+01
6.04E+00,4.96E+01,6.04E+00,4.96E+01,6.04E+00,4.96E+01,6.04E+00,4.96E+01,6.04E+00,4.96E+01
6.04E+00,5.12E+01,6.04E+00,5.12E+01,6.04E+00,5.12E+01,6.04E+00,5.12E+01,6.04E+00,5.12E+01
6.04E+00,5.29E+01,6.04E+00,5.29E+01,6.04E+00,5.29E+01,6.04E+00,5.29E+01,6.04E+00,5.29E+01
6.04E+00,5.45E+01,6.04E+00,5.45E+01,6.04E+00,5.45E+01,6.04E+00,5.45E+01,6.04E+00,5.45E+01
6.04E+00,5.62E+01,6.04E+00,5.62E+01,6.04E+00,5.62E+01,6.04E+00,5.62E+01,6.04E+00,5.62E+01
6.04E+00,5.78E+01,6.04E+00,5.78E+01,6.04E+00,5.78E+01,6.04E+00,5.78E+01,6.04E+00,5.78E+01
6.04E+00,5.95E+01,6.04E+00,5.95E+01,6.04E+00,5.95E+01,6.04E+00,5.95E+01,6.04E+00,5.95E+01
6.04E+00,6.11E+01,6.04E+00,6.11E+01,6.04E+00,6.11E+01,6.04E+00,6.11E+01,6.04E+00,6.11E+01
6.04E+00,6.28E+01,6.04E+00,6.28E+01,6.04E+00,6.28E+01,6.04E+00,6.28E+01,6.04E+00,6.28E+01
6.04E+00,6.44E+01,6.04E+00,6.44E+01,6.04E+00,6.44E+01,6.04E+00,6.44E+01,6.04E+00,6.44E+01
6.04E+00,6.61E+01,6.04E+00,6.61E+01,6.04E+00,6.61E+01,6.04E+00,6.61E+01,6.04E+00,6.61E+01
6.04E+00,6.77E+01,6.04E+00,6.77E+01,6.04E+00,6.77E+01,6.04E+00,6.77E+01,6.04E+00,6.77E+01
6.04E+00,6.94E+01,6.04E+00,6.94E+01,6.04E+00,6.94E+01,6.04E+00,6.94E+01,6.04E+00,6.94E+01
6.26E+00,2.15E+01,6.26E+00,2.15E+01,6.26E+00,2.15E+01,6.26E+00,2.15E+01,6.26E+00,2.15E+01
6.26E+00,2.32E+01,6.26E+00,2.32E+01,6.26E+00,2.32E+01,6.26E+00,2.32E+01,6.26E+00,2.32E+01
6.26E+00,2.48E+01,6.26E+00,2.48E+01,6.26E+00,2.48E+01,6.26E+00,2.48E+01,6.26E+00,2.48E+01
6.26E+00,2.65E+01,6.26E+00,2.65E+01,6.26E+00,2.65E+01,6.26E+00,2.65E+01,6.26E+00,2.65E+01
6.26E+00,2.81E+01,6.26E+00,2.81E+01,6.26E+00,2.81E+01,6.26E+00,2.81E+01,6.26E+00,2.81E+01
6.26E+00,2.98E+01,6.26E+00,2.98E+01,6.26E+00,2.98E+01,6.26E+00,2.98E+01,6.26E+00,2.98E+01
6.26E+00,3.14E+01,6.26E+00,3.14E+01,6.26E+00,3.14E+01,6.26E+00,3.14E+01,6.26E+00,3.14E+01
6.26E+00,3.31E+01,6.26E+00,3.31E+01,6.26E+00,3.31E+01,6.26E+00,3.31E+01,6.26E+00,3.31E+01
6.26E+00,3.47E+01,6.26E+00,3.47E+01,6.26E+00,3.47E+01,6.26E+00,3.47E+01,6.26E+00,3.47E+01
6.26E+00,3.64E+01,6.26E+00,3.64E+01,6.26E+00,3.64E+01,6.26E+00,3.64E+01,6.26E+00,3.64E+01
6.26E+00,3.80E+01,6.26E+00,3.80E+01,6.26E+00,3.80E+01,6.26E+00,3.80E+01,6.26E+00,3.80E+01
6.26E+00,3.97E+01,6.26E+00,3.97E+01,6.26E+00,3.97E+01,6.26E+00,3.97E+01,6.26E+00,3.97E+01
6.26E+00,4.13E+01,6.26E+00,4.13E+01,6.26E+00,4.13E+01,6.26E+00,4.13E+01,6.26E+00,4.13E+01
6.26E+00,4.30E+01,6.26E+00,4.30E+01,6.26E+00,4.30E+01,6.26E+00,4.30E+01,6.26E+00,4.30E+01
6.26E+00,4.46E+01,6.26E+00,4.46E+01,6.26E+00,4.46E+01,6.26E+00,4.46E+01,6.26E+00,4.46E+01
6.26E+00,4.63E+01,6.26E+00,4.63E+01,6.26E+00,4.63E+01,6.26E+00,4.63E+01,6.26E+00,4.63E+01
6.26E+00,4.79E+01,6.26E+00,4.79E+01,6.26E+00,4.79E+01,6.26E+00,4.79E+01,6.26E+00,4.79E+01
6.26E+00,4.96E+01,6.26E+00,4.96E+01,6.26E+00,4.96E+01,6.26E+00,4.96E+01,6.26E+00,4.96E+01
6.26E+00,5.12E+01,6.26E+00,5.12E+01,6.26E+00,5.12E+01,6.26E+00,5.12E+01,6.26E+00,5.12E+01
6.26E+00,5.29E+01,6.26E+00,5.29E+01,6.26E+00,5.29E+01,6.26E+00,5.29E+01,6.26E+00,5.29E+01
6.26E+00,5.45E+01,6.26E+00,5.45E+01,6.26E+00,5.45E+01,6.26E+00,5.45E+01,6.26E+00,5.45E+01
6.26E+00,5.62E+01,6.26E+00,5.62E+01,6.26E+00,5.62E+01,6.26E+00,5.62E+01,6.26E+00,5.62E+01
6.26E+00,5.78E+01,6.26E+00,5.78E+01,6.26E+00,5.78E+01,6.26E+00,5.78E+01,6.26E+00,5.78E+01
6.26E+00,5.95E+01,6.26E+00,5.95E+01,6.26E+00,5.95E+01,6.26E+00,5.95E+01,6.26E+00,5.95E+01
6.26E+00,6.11E+01,6.26E+00,6.11E+01,6.26E+00,6.11E+01,6.26E+00,6.11E+01,6.26E+00,6.11E+01
6.26E+00,6.28E+01,6.26E+00,6.28E+01,6.26E+00,6.28E+01,6.26E+00,6.28E+01,6.26E+00,6.28E+01
6.26E+00,6.44E+01,6.26E+00,6.44E+01,6.26E+00,6.44E+01,6.26E+00,6.44E+01,6.26E+00,6.44E+01
6.26E+00,6.61E+01,6.26E+00,6.61E+01,6.26E+00,6.61E+01,6.26E+00,6.61E+01,6.26E+00,6.61E+01
6.26E+00,6.77E+01,6.26E+00,6.77E+01,6.26E+00,6.77E+01,6.26E+00,6.77E+01,6.26E+00,6.77E+01
6.26E+00,6.94E+01,6.26E+00,6.94E+01,6.26E+00,6.94E+01,6.26E+00,6.94E+01,6.26E+00,6.94E+01
6.47E+00,2.15E+01,6.47E+00,2.15E+01,6.47E+00,2.15E+01,6.47E+00,2.15E+01,6.47E+00,2.15E+01
6.47E+00,2.32E+01,6.47E+00,2.32E+01,6.47E+00,2.32E+01,6.47E+00,2.32E+01,6.47E+00,2.32E+01
6.47E+00,2.48E+01,6.47E+00,2.48E+01,6.47E+00,2.48E+01,6.47E+00,2.48E+01,6.47E+00,2.48E+01
6.47E+00,2.65E+01,6.47E+00,2.65E+01,6.47E+00,2.65E+01,6.47E+00,2.65E+01,6.47E+00,2.65E+01
6.47E+00,2.81E+01,6.47E+00,2.81E+01,6.47E+00,2.81E+01,6.47E+00,2.81E+01,6.47E+00,2.81E+01
6.47E+00,2.98E+01,6.47E+00,2.98E+01,6.47E+00,2.98E+01,6.47E+00,2.98E+01,6.47E+00,2.98E+01
6.47E+00,3.14E+01,6.47E+00,3.14E+01,6.47E+00,3.14E+01,6.47E+00,3.14E+01,6.47E+00,3.14E+01
6.47E+00,3.31E+01,6.47E+00,3.31E+01,6.47E+00,3.31E+01,6.47E+00,3.31E+01,6.47E+00,3.31E+01
6.47E+00,3.47E+01,6.47E+00,3.47E+01,6.47E+00,3.47E+01,6.47E+00,3.47E+01,6.47E+00,3.47E+01
6.47E+00,3.64E+01,6.47E+00,3.64E+01,6.47E+00,3.64E+01,6.47E+00,3.64E+01,6.47E+00,3.64E+01
6.47E+00,3.80E+01,6.47E+00,3.80E+01,6.47E+00,3.80E+01,6.47E+00,3.80E+01,6.47E+00,3.80E+01
6.47E+00,3.97E+01,6.47E+00,3.97E+01,6.47E+00,3.97E+01,6.47E+00,3.97E+01,6.47E+00,3.97E+01
6.47E+00,4.13E+01,6.47E+00,4.13E+01,6.47E+00,4.13E+01,6.47E+00,4.13E+01,6.47E+00,4.13E+01
6.47E+00,4.30E+01,6.47E+00,4.30E+01,6.47E+00,4.30E+01,6.47E+00,4.30E+01,6.47E+00,4.30E+01
6.47E+00,4.46E+01,6.47E+00,4.46E+01,6.47E+00,4.46E+01,6.47E+00,4.46E+01,6.47E+00,4.46E+01
6.47E+00,4.63E+01,6.47E+00,4.63E+01,6.47E+00,4.63E+01,6.47E+00,4.63E+01,6.47E+00,4.63E+01
6.47E+00,4.79E+01,6.47E+00,4.79E+01,6.47E+00,4.79E+01,6.47E+00,4.79E+01,6.47E+00,4.79E+01
6.47E+00,4.96E+01,6.47E+00,4.96E+01,6.47E+00,4.96E+01,6.47E+00,4.96E+01,6.47E+00,4.96E+01
6.47E+00,5.12E+01,6.47E+00,5.12E+01,6.47E+00,5.12E+01,6.47E+00,5.12E+01,6.47E+00,5.12E+01
6.47E+00,5.29E+01,6.47E+00,5.29E+01,6.47E+00,5.29E+01,6.47E+00,5.29E+01,6.47E+00,5.29E+01
